10	100143599
10	101157438
10	101687999
10	101716484
10	102056016
10	102296188
10	102882846
10	102883515
10	103340081
10	104158267
10	104386934
10	104493338
10	105005931
10	105152224
10	105207196
10	105209356
10	105209696
10	106022829
10	106058940
10	1065457
10	1065710
10	1068639
10	112654269
10	115349424
10	115485285
10	115489080
10	115594990
10	115612530
10	11797423
10	11797500
10	11805399
10	11805477
10	118351414
10	118363545
10	118363612
10	118364914
10	121275099
10	121578998
10	123247550
10	124214355
10	126556573
10	126673560
10	127496038
10	128153385
10	128821486
10	129216807
10	131964784
10	13363973
10	13364914
10	13378273
10	133954073
10	134230570
10	134623929
10	134627760
10	134671148
10	134671150
10	135053574
10	135086935
10	135273309
10	135342101
10	135345675
10	135350716
10	135368163
10	13695216
10	14368879
10	14368914
10	15113525
10	15120604
10	17199778
10	17216634
10	18963038
10	21435340
10	22896916
10	25241502
10	27687759
10	27688101
10	27702256
10	27793630
10	31146615
10	3143667
10	3151627
10	3177944
10	3180288
10	3185599
10	3187831
10	3199703
10	3208567
10	3212358
10	32740798
10	32807434
10	33136818
10	33496576
10	33545311
10	35485028
10	37419292
10	37478486
10	37482182
10	42905642
10	43595999
10	43596033
10	45799065
10	45799950
10	47634745
10	47642216
10	4889403
10	50369666
10	5049598
10	50830155
10	50830189
10	50854561
10	50863188
10	51768674
10	51769746
10	52005095
10	52438932
10	53822301
10	53921655
10	6000186
10	61042320
10	63172750
10	6336588
10	6657887
10	69666598
10	70547888
10	71060524
10	71160828
10	71868934
10	72026149
10	72631626
10	73405409
10	73964243
10	74885268
10	74890583
10	75105000
10	75830527
10	7605077
10	76285163
10	76855421
10	76858961
10	7751155
10	77542753
10	81107457
10	81109458
10	81111337
10	81146197
10	81904097
10	81931367
10	87489317
10	90354423
10	91172556
10	94225548
10	94246992
10	95082882
10	95713754
10	96305680
10	96447562
10	96540410
10	96702047
10	96740981
10	96741053
10	96748737
10	96802737
10	96818119
10	96824658
10	96827119
10	97174413
10	97371122
10	97791754
10	97959237
10	98392816
10	99190891
10	99358901
10	99376152
10	99439673
10	99629106
1	100681641
1	101106044
1	101354386
1	101702547
1	104619362
1	107599918
1	109197351
1	109365984
1	109365991
1	109650558
1	109772194
1	109823457
1	11009679
1	110210740
11	102239272
11	102584135
11	102643604
11	102649482
11	102649954
11	102650246
11	102650268
11	102667879
11	102668717
11	102822878
11	102825226
1	110282909
11	104763117
11	10520781
11	10563090
11	10655623
11	107966361
11	108009660
1	11087687
1	110906406
11	111327261
1	11114940
11	111945610
11	112263966
11	112832276
11	113105789
11	113105810
11	113266080
11	114270997
11	114284744
1	11159968
1	111662236
11	116701613
1	111743036
1	111778325
1	111778330
11	117857529
11	117965530
11	118133651
11	118406328
1	111860327
1	111861138
11	119061418
11	119064572
11	119142514
11	119548363
11	119549425
11	119993897
11	121416106
11	12270793
11	122722469
11	12282182
1	112302035
11	123756132
11	124056732
11	124121199
11	124266697
11	125707761
11	125808580
11	125864206
11	126162590
11	126162698
11	126162843
11	126176478
11	128807650
11	130784589
1	113264896
11	134944006
1	115236057
1	116971118
11	17297557
11	17394037
11	17452580
11	17526211
11	17548863
11	17552794
1	1178848
11	18028205
11	18159669
11	18332420
1	11844520
11	18553921
11	1857515
11	18600283
1	11906068
11	1929061
11	1946530
1	120379932
11	2161530
11	218906
11	22135029
1	1222519
11	22501617
11	2323089
11	233008
1	1256033
1	1256054
1	1262701
1	1262727
1	1263085
11	27137086
11	27148847
11	27400308
11	28106253
11	28147056
11	2938255
11	3010503
11	31327342
11	33106616
1	1334052
11	33721122
11	34595093
11	34937486
11	35344107
11	36557507
11	36557585
11	4389404
11	43923096
11	44069589
11	44924950
11	44925359
1	144930790
11	44958176
1	145608556
1	145608635
11	4594535
11	4594558
11	4594703
11	4598956
11	46760913
1	147102854
11	47256343
11	47306630
11	47370041
11	47371578
11	47380276
11	47593180
11	47688459
11	48185155
11	48286231
11	49168410
11	49221914
1	149908526
11	502129
11	5068662
1	150955582
11	5172795
1	151804213
1	151819673
1	152086555
1	152185641
11	5226318
1	152275298
1	152307813
1	152323132
1	152484245
1	152770613
1	152815489
1	153516358
1	153520235
1	153520280
11	5364541
11	5424387
11	5444136
11	5462702
11	5474721
11	5475431
1	154898899
11	55036812
1	155106016
11	55110903
1	155162102
11	55339652
11	5536759
11	55371381
11	55406022
11	55418664
11	55640355
1	155658766
11	5566751
11	55861277
11	55861306
11	55861650
1	156035717
11	56086560
11	561476
11	56237553
11	56310356
11	56344843
1	156347131
11	56380546
1	15642964
11	56431216
1	156553231
11	56587056
1	156843514
1	156846233
1	156900320
1	156928576
11	57093172
11	57144356
11	5719649
11	5730745
11	5776484
1	157772404
11	57799108
1	157805673
11	5809806
11	58126479
1	158151902
11	58170792
1	15820307
11	58207035
11	58378422
1	158450142
11	58452916
1	158532597
1	158549492
1	158576687
1	158746612
11	58891961
1	159021727
1	159043196
11	59225129
11	59245593
1	159410340
11	59480952
1	159752066
1	159778798
1	159785370
1	159785413
1	159824964
11	59940500
11	59946302
11	6007271
11	60165352
11	60173360
11	60264977
11	60265002
11	60271173
11	60714017
1	160970089
1	161049383
1	161049662
11	61081141
1	161088000
11	61089771
11	61099072
1	161122782
11	61165741
1	161199704
1	161476204
11	61490967
1	161495040
1	161495463
11	61514821
1	161565381
11	62156608
11	62369881
1	162381672
11	62381863
11	62384115
1	162560209
11	62606707
1	16265904
1	162725038
11	62848487
11	62850775
11	62910849
11	62984850
11	62996038
11	63057925
11	63078478
1	163207501
11	63617495
11	64023270
11	64031241
11	64575505
1	16461601
11	64789222
11	64815502
11	64822182
11	64824957
11	64990068
11	6503449
11	65147394
11	65359237
11	65425764
11	6555244
11	65629060
11	65650978
11	65685293
11	65685317
11	65715203
1	165865478
11	6589683
11	66130847
11	6621916
11	6622241
11	66254042
11	66366958
1	166591271
11	66617727
11	66617829
11	67166310
11	67235051
1	167385324
1	167609950
11	67821512
1	167847696
1	168105581
11	6816619
11	68671277
11	68696694
11	6913540
11	6942588
11	69462856
1	169761758
1	169761863
11	7059969
11	7060977
11	7063617
1	171112490
1	171165802
1	171173121
1	171178090
1	171254588
1	171605081
1	171605526
1	171605539
1	171605605
11	71807767
11	71850156
1	172422206
1	172431386
1	1724719
1	173020073
11	73528887
11	73716889
1	173837391
11	73941293
11	73978243
1	17402216
1	17413127
1	17413152
1	17420121
1	17429489
11	74563077
11	7509386
11	75589531
1	17658124
1	17664622
1	17668888
11	76751587
11	76895770
11	76954788
11	7712471
11	77629132
11	77734294
1	178514165
11	7949294
1	179504070
1	179858444
1	180155276
11	8118874
11	82536108
11	82550387
1	182555149
11	82564294
11	82571070
1	182571591
11	82984770
1	183212845
1	183532437
1	183592594
11	8414089
11	8414090
11	85437499
11	86438566
11	8702213
1	18808229
11	88338074
11	88780852
11	89420607
11	89880604
11	89880660
11	89955696
1	19199448
1	19201919
1	19201928
1	19215880
1	192917232
1	193074511
11	93141472
11	93148201
1	19408294
11	94224031
11	94225807
11	95527525
11	95569448
11	95571347
11	95578270
1	19597274
1	19597328
1	19600478
11	96245246
1	196757874
1	196927185
1	197009508
1	198225478
1	198505831
1	200890476
1	201356004
1	202119546
1	202121683
1	202148033
1	202183357
1	202715270
1	203023240
1	203154379
1	203186950
1	203186963
1	203188905
1	203188948
1	203194834
1	203194848
1	20389976
1	20445950
1	20501582
1	20517763
1	205683626
1	206902437
1	206905040
12	100560416
12	1017956
12	101994234
12	1022569
12	1023218
12	10271087
12	1038978
12	104350408
12	104374685
1	210439529
12	104484720
12	105509455
12	10569265
12	108912399
12	109281310
12	10929915
12	109526189
12	109526293
12	109527942
12	10958845
12	10959534
12	109623516
12	109895854
12	109998846
12	110013879
12	110019233
12	110238466
12	110238481
12	110238487
12	111160015
12	11150371
12	11214145
12	11214631
12	112331317
12	112416586
12	113354384
12	113357193
12	113369715
12	113379390
12	113403675
12	11420333
12	114545205
12	11461154
12	11461802
12	114837371
12	11504864
12	117710246
12	117724018
1	211859925
12	119978425
12	120109284
12	121093631
12	121174938
12	121471363
12	121570899
12	122845698
12	122862233
12	12303899
12	12334006
12	124323006
12	124456440
12	125432618
12	12630675
12	12630681
12	126454355
1	212798487
1	212799882
1	212965284
1	212969889
1	212985592
1	213009383
12	131514627
12	132394378
12	13240162
12	132811498
12	133294662
12	13364476
1	214549699
12	14976417
12	14994015
12	15070187
12	15100825
12	15733669
1	217838620
1	21801435
1	218504399
1	218518515
12	18800961
1	21924912
1	21935358
1	220232191
1	220232324
1	220658783
12	21467482
12	22015989
1	223285200
1	22357433
1	223722780
1	223933079
1	223938625
1	223947081
1	223949314
1	22413335
1	224463074
1	22453975
1	225231636
1	225328432
1	225380561
1	225586901
1	225586971
12	25705804
1	2258626
1	2258940
12	26479398
1	226578166
1	226589958
12	26834804
1	227170648
1	227174318
12	274696
12	27523100
12	27543028
12	27863531
1	228391808
1	228399671
1	228469903
1	228602816
12	28603112
1	228871693
12	2908330
1	229385669
12	29542739
1	229667384
12	29689066
1	230379092
1	230395511
1	230410217
12	3049797
1	230814431
1	230895257
1	230898397
1	230927675
1	231353589
12	31815202
1	23280491
1	233316778
1	235324545
1	236706300
1	236900508
1	237001869
1	237054504
1	23761028
1	23763449
12	39720130
12	40702947
12	40704252
12	40820208
12	40830450
12	40834955
12	40837264
12	40843506
12	40873278
12	40873944
12	40875574
12	40929743
12	40931655
1	24123212
1	242015658
1	242023898
1	242159552
1	242159614
12	44142401
1	24432540
1	244583585
1	24460844
1	245133549
1	245133623
1	245133746
1	245134086
12	45686703
1	247320105
1	247614465
1	247615261
1	247719769
1	248039789
1	248059779
12	48111969
1	248113026
12	48185448
12	48185449
1	248247748
1	248367306
1	248402897
12	48410978
12	48440205
1	248458875
1	248525328
1	248525638
12	48596875
1	248685829
1	2491306
12	49316824
12	49484933
12	49724861
12	50503242
12	50727870
12	51723598
12	51740413
12	51740414
12	51890960
12	52204038
12	52204324
12	52284274
12	52467674
12	52651953
12	52711747
12	53167416
12	53184619
12	54577718
12	54734289
12	54865919
12	55039817
12	55040904
12	55344024
12	55377777
12	55523586
12	55641255
12	55688418
12	55714406
12	55759191
12	55806629
12	56077768
12	56236602
12	56360876
12	56363357
12	56600528
12	56660905
12	57390858
12	58017665
12	58017860
12	58174275
12	59206383
12	60161941
12	6125820
12	6128280
12	6128446
12	6439066
12	64849659
12	652372
1	26644537
12	664494
12	66704273
12	66715790
12	66909431
12	68051571
12	69050235
12	69127245
12	6958948
12	69645864
12	6969574
12	6982162
12	7053817
12	7173893
12	71834037
1	27190324
12	71950407
12	71961096
12	71971766
12	71972585
12	7244382
12	7260709
12	7475081
1	27688743
1	27699670
12	77208936
12	7805414
12	7818468
12	79349347
12	79842709
12	80855835
12	80878187
1	28240807
12	82752457
12	8290881
12	85423670
12	85638645
12	8630029
12	8801082
1	28862454
12	89744826
12	9246176
12	92818576
12	9309819
12	93147868
12	9321534
12	9406200
12	94676082
1	29527028
12	95321792
1	29533289
12	95879687
12	95879734
12	95906603
12	96380932
12	9806405
12	9885707
12	98880901
13	100518634
13	100850722
13	101318312
13	103389158
13	108861913
13	108863591
13	111160094
13	114624153
13	115009384
1	31414769
13	19434585
13	19529067
13	19600529
13	19778478
13	19864892
13	19955318
13	20593731
13	21746600
13	22077082
1	32230280
1	32379996
13	25424583
13	25832831
1	32794734
1	3303260
13	31531009
13	32972626
13	33684221
1	33487007
13	36878504
1	33777669
13	41704659
13	42770097
13	42772730
13	43181024
1	34339202
13	43462434
13	45926031
13	46287373
13	47040846
13	48667697
13	50205029
13	50242553
13	51101573
13	51530586
1	35227239
13	52684475
13	52997751
13	53157322
13	53216701
13	53217455
13	53617309
13	56789194
1	36893930
1	3700430
13	71589382
13	71741816
13	73317740
13	77581471
1	37945956
1	37947336
1	38188604
13	85136812
13	96439375
1	39719812
1	39775245
1	40535953
1	40557033
1	40773150
1	40981245
14	100803423
14	100840403
14	101036074
14	101324135
14	101536778
14	102548703
14	102729881
14	102729886
14	104380871
14	105054085
14	105055960
14	105238711
14	105241422
1	41454328
1	41486083
14	20528448
14	20692799
14	20823095
14	20924167
14	20925431
14	20940515
14	20940626
14	20943302
14	21026773
14	21458351
14	21486387
14	21490275
14	21492374
14	22138560
14	22476146
14	22476390
14	22653667
14	22690191
14	22995872
14	23397409
14	24029037
14	24029231
14	24424367
14	24460163
14	24470138
14	24629744
14	24651624
14	24679928
14	24683266
14	24707479
14	24768291
14	24768299
14	24976561
14	25075810
14	25103414
14	25596123
14	31952754
1	43215861
1	43273064
14	35237939
14	37149866
1	43824089
1	43826794
1	43917098
14	39601190
1	44118894
1	44132744
1	44422622
14	44975971
14	45511499
14	45604461
14	45628283
14	45654410
1	44679335
14	47600946
14	50311530
14	51348345
1	45223255
14	52735063
1	45479439
14	55609418
14	55611839
14	56757104
14	57672624
14	57947421
14	57948380
1	45797760
14	58832019
1	45962983
14	59950206
14	60448779
14	60474859
1	46089315
14	61550315
1	4632528
14	64560092
14	64821435
14	65390839
14	65688936
14	67671482
14	67786979
14	68053899
14	68181607
14	69006916
14	69928413
1	47080679
1	47131319
1	47280746
1	47280859
14	73706541
14	73711953
14	73719484
14	73965778
14	74036216
14	74060508
14	74763086
14	74947404
14	75159007
14	76041438
1	47610223
14	76662376
14	77275969
14	77295101
14	77541709
14	81297440
14	81676282
1	48708228
14	88458745
14	88862529
14	90303382
14	90489419
14	91581340
14	91636532
14	92040589
14	92537223
14	93180727
14	93185129
14	93412743
14	93483104
14	94410275
14	94563265
14	94563286
14	94633880
14	94754643
14	94756669
14	94935615
14	94935628
14	94956100
14	94964104
14	94964311
14	94970369
14	95726941
14	95922120
14	96010424
14	96178113
14	96180373
14	97327098
14	99182526
15	100256857
15	100846757
15	101835306
15	101905203
15	102358818
1	51584465
1	51700636
1	51767757
1	51888878
15	25131738
15	30026582
15	31221574
15	31294714
15	32958119
1	53326421
15	33534903
15	34159987
